WBAN,YYYYMMDD,Tmax,TmaxFlag,Tmin,TminFlag,Tavg,TavgFlag,Depart,DepartFlag,DewPoint,DewPointFlag,WetBulb,WetBulbFlag,Heat,HeatFlag,Cool,CoolFlag,Sunrise,SunriseFlag,Sunset,SunsetFlag,CodeSum,CodeSumFlag,Depth,DepthFlag,Water1,Water1Flag,SnowFall,SnowFallFlag,PrecipTotal,PrecipTotalFlag,StnPressure,StnPressureFlag,SeaLevel,SeaLevelFlag,ResultSpeed,ResultSpeedFlag,ResultDir,ResultDirFlag,AvgSpeed,AvgSpeedFlag,Max5Speed,Max5SpeedFlag,Max5Dir,Max5DirFlag,Max2Speed,Max2SpeedFlag,Max2Dir,Max2DirFlag
94846,20100222,33," ",29," ",31," "," 2"," ",29," ",31," ",34," ",0," ",0638," ",1733," ","SN BR"," ",M," ",M," ",M," ",0.14," ",29.07," ",29.81," ",9.8," ",1," ",10.5," ",25," ",50," ",16," ",20," "
94846,20100223,33," ",22," ",28," ",-2," ",23," ",27," ",37," ",0," ",0636," ",1734," ",SN," ",M," ",M," ",M," ","  T"," ",29.15," ",29.88," ",5.9," ",26," ",6.5," ",18," ",250," ",14," ",260," "
94846,20100224,29," ",21," ",25," ",-5," ",20," ",23," ",40," ",0," ",0635," ",1735," ","SN FZFG BR"," ",M," ",M," ",M," ",0.34," ",29.22," ",29.95," ",11," ",32," ",12," ",28," ",360," ",22," ",330," "
94846,20100225,28," ",18," ",23," ",-7," ",14," ",20," ",42," ",0," ",0633," ",1737," ",SN," ",M," ",M," ",M," ","  T"," ",29.36," ",30.11," ",11.4," ",33," ",11.8," ",28," ",360," ",18," ",310," "
94846,20100226,31," ",17," ",24," ",-7," ",14," ",22," ",41," ",0," ",0632," ",1738," ",SN," ",5," ",M," ","  T"," ","  T"," ",29.22," ",29.99," ",12.8," ",31," ",13.1," ",26," ",320," ",22," ",320," "
94846,20100227,34," ",28," ",31," "," 0"," ",25," ",28," ",34," ",0," ",0630," ",1739," ","SN BR"," ",M," ",M," ",M," ","  T"," ",29.15," ",29.9," ",11," ",33," ",11.3," ",24," ",320," ",18," ",330," "
94846,20100228,38," ",32," ",35," "," 4"," ",28," ",31," ",30," ",0," ",0629," ",1740," ","SN BR"," ",M," ",M," ",M," ","  T"," ",29.30," ",30.03," ",6.6," ",1," ",7.1," ",24," ",50," ",12," ",350," "
23174,20100301,65," ",50," ",58," "," 0"," ",49," ",53," ",7," ",0," ",0622," ",1749," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",4.2," ",26," ",6.3," ",23," ",280," ",18," ",270," "
23174,20100302,63," ",55," ",59," "," 1"," ",48," ",53," ",6," ",0," ",0621," ",1750," ",RA," ",M," ",M," ",M," ","  T"," ",29.68," ",30.03," ",7," ",27," ",8," ",20," ",270," ",15," ",270," "
23174,20100303,62," ",54," ",58," "," 0"," ",47," ",52," ",7," ",0," ",0620," ",1751," ",RA," ",M," ",M," ",M," ",0.02," ",29.65," ",30.01," ",8.4," ",27," ",10.1," ",25," ",250," ",21," ",250," "
23174,20100304,60," ",51," ",56," ",-2," ",41," ",49," ",9," ",0," ",0619," ",1752," ",RA," ",M," ",M," ",M," ",0.01," ",29.65," ",30," ",8.3," ",28," ",9.8," ",26," ",260," ",20," ",260," "
23174,20100305,64," ",47," ",56," ",-2," ",42," ",49," ",9," ",0," ",0617," ",1752," "," "," ",M," ",M," ",M," ",0.00," ",29.61," ",29.96," ",1.5," ",24," ",5.5," ",18," ",230," ",15," ",250," "
23174,20100306,61," ",51," ",56," ",-2," ",45," ",50," ",9," ",0," ",0616," ",1753," ",RA," ",M," ",M," ",M," ",0.18," ",29.47," ",29.82," ",3.6," ",12," ",7.7," ",28," ",10," ",22," ",200," "
23174,20100307,63," ",50," ",57," ",-1," ",46," ",51," ",8," ",0," ",0615," ",1754," "," "," ",M," ",M," ",M," ",0.00," ",29.47," ",29.82," ",9.2," ",28," ",12.1," ",38," ",270," ",32," ",280," "
23174,20100308,61," ",52," ",57," ",-1," ",47," ",52," ",8," ",0," ",0614," ",1755," "," "," ",M," ",M," ",M," ",0.00," ",29.68," ",30.03," ",6.6," ",27," ",9.7," ",26," ",280," ",22," ",280," "
23174,20100309,60," ",48," ",54," ",-4," ",29," ",43," ",11," ",0," ",0612," ",1756," "," "," ",M," ",M," ",M," ",0.00," ",29.67," ",30.02," ",10.1," ",30," ",12.2," ",32," ",270," ",28," ",270," "
23174,20100310,61," ",50," ",56," ",-2," ",32," ",45," ",9," ",0," ",0611," ",1756," "," "," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",11.7," ",30," ",13.9," ",36," ",280," ",28," ",280," "
23174,20100311,64," ",46," ",55," ",-3," ",35," ",46," ",10," ",0," ",0610," ",1757," "," "," ",M," ",M," ",M," ",0.00," ",29.77," ",30.12," ",4," ",28," ",6.8," ",18," ",290," ",15," ",270," "
23174,20100312,65," ",47," ",56," ",-2," ",41," ",49," ",9," ",0," ",0608," ",1758," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.09," ",4.3," ",25," ",7.4," ",22," ",220," ",18," ",270," "
23174,20100313,60," ",50," ",55," ",-3," ",45," ",50," ",10," ",0," ",0607," ",1759," ",HZ," ",M," ",M," ",M," ",0.00," ",29.62," ",29.98," ",2.3," ",25," ",5.8," ",23," ",250," ",17," ",250," "
23174,20100314,65," ",49," ",57," ",-1," ",42," ",50," ",8," ",0," ",0606," ",1760," "," "," ",M," ",M," ",M," ",0.00," ",29.69," ",30.04," ",2.5," ",25," ",6.3," ",23," ",270," ",18," ",270," "
23174,20100315,76," ",49," ",63," "," 5"," ",32," ",49," ",2," ",0," ",0604," ",1800," "," "," ",M," ",M," ",M," ",0.00," ",29.80," ",30.15," ",3.8," ",29," ",5.2," ",22," ",280," ",15," ",290," "
23174,20100316,85," ",57," ",71," ",13," ",35," ",53," ",0," ",6," ",0603," ",1801," "," "," ",M," ",M," ",M," ",0.00," ",29.80," ",30.14," ",1.2," ",33," ",7.7," ",21," ",270," ",18," ",270," "
23174,20100317,83," ",59," ",71," ",13," ",38," ",54," ",0," ",6," ",0602," ",1802," "," "," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",2.2," ",28," ",6.1," ",18," ",270," ",16," ",280," "
23174,20100318,72," ",55," ",64," "," 6"," ",52," ",56," ",1," ",0," ",0600," ",1803," ","MIFG BCFG HZ"," ",M," ",M," ",M," ",0.00," ",29.54," ",29.88," ",1.5," ",22," ",6.2," ",18," ",270," ",15," ",260," "
23174,20100319,69," ",53," ",61," "," 3"," ",50," ",54," ",4," ",0," ",0559," ",1804," ","BCFG HZ"," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",5," ",26," ",6.8," ",24," ",270," ",20," ",280," "
23174,20100320,75," ",53," ",64," "," 6"," ",51," ",54," ",1," ",0," ",0558," ",1804," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.78," ",30.14," ",1.9," ",26," ",5.7," ",17," ",270," ",14," ",270," "
23174,20100321,69," ",52," ",61," "," 3"," ",50," ",54," ",4," ",0," ",0556," ",1805," ","FG+ FG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.75," ",30.11," ",4.3," ",26," ",5.1," ",20," ",260," ",17," ",270," "
23174,20100322,64," ",51," ",58," "," 0"," ",50," ",53," ",7," ",0," ",0555," ",1806," "," "," ",M," ",M," ",M," ",0.00," ",29.61," ",29.97," ",2.4," ",26," ",5.4," ",17," ",260," ",15," ",260," "
23174,20100323,66," ",55," ",61," "," 3"," ",49," ",54," ",4," ",0," ",0554," ",1807," "," "," ",M," ",M," ",M," ",0.00," ",29.62," ",29.97," ",2.6," ",27," ",7.8," ",25," ",250," ",21," ",270," "
23174,20100324,69," ",53," ",61," "," 2"," ",51," ",54," ",4," ",0," ",0552," ",1807," ",HZ," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",2.3," ",23," ",7.6," ",22," ",270," ",18," ",260," "
23174,20100325,62," ",54," ",58," ",-1," ",47," ",52," ",7," ",0," ",0551," ",1808," "," "," ",M," ",M," ",M," ",0.00," ",29.72," ",30.07," ",5.7," ",26," ",6.5," ",24," ",260," ",18," ",280," "
23174,20100326,68," ",52," ",60," "," 1"," ",41," ",51," ",5," ",0," ",0549," ",1809," "," "," ",M," ",M," ",M," ",0.00," ",29.70," ",30.06," ",6.7," ",27," ",9," ",23," ",300," ",18," ",270," "
23174,20100327,82," ",51," ",67," "," 8"," ",38," ",52," ",0," ",2," ",0548," ",1810," "," "," ",M," ",M," ",M," ",0.00," ",29.75," ",30.1," ",1.3," ",22," ",6," ",18," ",280," ",16," ",280," "
23174,20100328,81," ",55," ",68," "," 9"," ",28," ",50," ",0," ",3," ",0547," ",1810," "," "," ",M," ",M," ",M," ",0.00," ",29.78," ",30.12," ",3.1," ",28," ",7.8," ",21," ",290," ",18," ",270," "
23174,20100329,72," ",55," ",64," "," 5"," ",43," ",53," ",1," ",0," ",0545," ",1811," "," "," ",M," ",M," ",M," ",0.00," ",29.60," ",29.96," ",6.5," ",26," ",8.7," ",28," ",260," ",23," ",260," "
23174,20100330,64," ",57," ",61," "," 2"," ",51," ",55," ",4," ",0," ",0544," ",1812," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",29.93," ",7.8," ",25," ",9.2," ",23," ",280," ",20," ",280," "
23174,20100331,62," ",53," ",58," ",-1," ",43," ",50," ",7," ",0," ",0543," ",1813," "," "," ",M," ",M," ",M," ",0.00," ",29.52," ",29.87," ",10.8," ",24," ",12.8," ",31," ",230," ",25," ",250," "
94846,20100301,36," ",27," ",32," "," 0"," ",26," ",30," ",33," ",0," ",0627," ",1741," "," "," ",M," ",M," ",M," ",0.00," ",29.44," ",30.2," ",7.7," ",1," ",7.7," ",26," ",30," ",14," ",50," "
94846,20100302,33," ",23," ",28," ",-4," ",24," ",28," ",37," ",0," ",0625," ",1743," "," "," ",M," ",M," ",M," ",0.00," ",29.32," ",30.08," ",8," ",36," ",8.6," ",26," ",30," ",15," ",20," "
94846,20100303,39," ",24," ",32," ",-1," ",20," ",27," ",33," ",0," ",0624," ",1744," "," "," ",M," ",M," ",M," ",0.00," ",29.31," ",30.06," ",7.6," ",35," ",8.4," ",28," ",40," ",14," ",340," "
94846,20100304,42," ",22," ",32," ",-1," ",19," ",27," ",33," ",0," ",0622," ",1745," "," "," ",M," ",M," ",M," ",0.00," ",29.44," ",30.17," ",5.7," ",36," ",6.7," ",28," ",40," ",15," ",50," "
94846,20100305,38," ",23," ",31," ",-2," ",23," ",28," ",34," ",0," ",0621," ",1746," "," "," ",1," ",M," ",0.0," ",0.00," ",29.62," ",30.35," ",5.3," ",2," ",6.7," ",26," ",60," ",16," ",50," "
94846,20100306,45," ",20," ",33," ",-1," ",24," ",30," ",32," ",0," ",0619," ",1747," "," "," ",M," ",M," ",M," ",0.00," ",29.59," ",30.36," ",2.5," ",20," ",3.4," ",14," ",210," ",12," ",210," "
94846,20100307,46," ",26," ",36," "," 2"," ",30," ",33," ",29," ",0," ",0617," ",1749," ","RA BR"," ",M," ",M," ",M," ",0.03," ",29.39," ",30.16," ",3.5," ",18," ",3.8," ",14," ",200," ",12," ",200," "
94846,20100308,44," ",33," ",39," "," 5"," ",37," ",38," ",26," ",0," ",0616," ",1750," ","FG+ BR HZ"," ",M," ",M," ",M," ",0.00," ",29.31," ",0," ",0.2," ",12," ",2.3," ",20," ",60," ",8," ",60," "
94846,20100309,51," ",32," ",42," "," 7"," ",0," ",0," ",23," ",0," ",0614," ",1751," ","RA BR HZ"," ",M," ",M," ",M," ",0.01," ",29.08," ",0," ",5.3," ",8," ",6.4," ",30,s,60," ",13," ",120," "
94846,20100310,62," ",46," ",54," ",19," ",47," ",49," ",11," ",0," ",0612," ",1752," ","RA BR HZ"," ",M," ",M," ",M," ",0.07," ",28.90," ",29.62," ",6.3," ",15," ",8.1," ",22," ",190," ",17," ",210," "
94846,20100311,60," ",44," ",52," ",16," ",48," ",50," ",13," ",0," ",0611," ",1753," ","TSRA RA BR"," ",M," ",M," ",M," ",0.34," ",28.85," ",29.59," ",8.8," ",13," ",9.4," ",24," ",140," ",20," ",130," "
94846,20100312,55," ",40,s,0," ",M," ",42," ",45," ",0," ",0," ",0609," ",1754," ","FG BR"," ",M," ",M," ",M," ",0.01," ",28.90," ",29.65," ",5.9," ",3," ",8.6," ",39," ",40," ",22," ",30," "
94846,20100313,45," ",41," ",43," "," 7"," ",42," ",43," ",22," ",0," ",0607," ",1756," ","RA DZ BR"," ",M," ",M," ",M," ",0.61," ",28.84," ",29.55," ",16.1," ",4," ",16.2," ",37," ",40," ",25," ",40," "
94846,20100314,50," ",40," ",45," "," 8"," ",36," ",40," ",20," ",0," ",0606," ",1757," ","RA BR"," ",M," ",M," ",M," ","  T"," ",29.13," ",29.82," ",16.4," ",3," ",16.5," ",35," ",30," ",26," ",40," "
94846,20100315,48," ",39," ",44," "," 7"," ",36," ",41," ",21," ",0," ",0604," ",1758," "," "," ",M," ",M," ",M," ",0.00," ",29.41," ",30.11," ",7.1," ",2," ",7.6," ",32," ",40," ",17," ",30," "
94846,20100316,61," ",35," ",48," ",11," ",27," ",39," ",17," ",0," ",0602," ",1759," "," "," ",M," ",M," ",M," ",0.00," ",29.44," ",30.18," ",2.6," ",3," ",4.4," ",18," ",50," ",10," ",60," "
94846,20100317,63," ",32," ",48," ",10," ",22," ",37," ",17," ",0," ",0601," ",1800," "," "," ",M," ",M," ",M," ",0.00," ",29.36," ",30.12," ",0.6," ",5," ",3.9," ",23," ",50," ",10," ",80," "
94846,20100318,61," ",41," ",51," ",13," ",38," ",45," ",14," ",0," ",0559," ",1800," "," "," ",M," ",M," ",M," ",0.00," ",29.19," ",29.94," ",9.3," ",26," ",9.5," ",28," ",240," ",22," ",250," "
94846,20100319,65," ",39," ",52," ",14," ",37," ",44," ",13," ",0," ",0557," ",1801," "," "," ",M," ",M," ",M," ",0.00," ",29.18," ",29.9," ",4.4," ",28," ",11.5," ",30," ",30," ",23," ",30," "
94846,20100320,39," ",31," ",35," ",-4," ",31," ",32," ",30," ",0," ",0555," ",1802," ","SN FG BR"," ",M," ",M," ",M," ",0.42," ",29.40," ",30.13," ",15.3," ",3," ",15.6," ",32," ",30," ",24," ",40," "
94846,20100321,42," ",33," ",38," ",-1," ",29," ",34," ",27," ",0," ",0554," ",1804," ","RA SN BR"," ",M," ",M," ",M," ",0.02," ",29.32," ",30.08," ",13.3," ",4," ",13.6," ",35," ",50," ",22," ",30," "
94846,20100322,49," ",34," ",42," "," 3"," ",24," ",35," ",23," ",0," ",0552," ",1805," "," "," ",M," ",M," ",M," ",0.00," ",29.18," ",29.92," ",12.5," ",4," ",12.7," ",28," ",30," ",21," ",20," "
94846,20100323,59," ",28," ",44," "," 4"," ",26," ",36," ",21," ",0," ",0550," ",1806," "," "," ",M," ",M," ",M," ",0.00," ",29.21," ",29.93," ",2.6," ",5," ",4.5," ",20," ",80," ",13," ",100," "
94846,20100324,53," ",35," ",44," "," 4"," ",26," ",38," ",21," ",0," ",0549," ",1807," "," "," ",M," ",M," ",M," ",0.00," ",29.29," ",30.03," ",4.1," ",5," ",4.8," ",28," ",40," ",12," ",110," "
94846,20100325,47," ",29," ",38," ",-3," ",27," ",33," ",27," ",0," ",0547," ",1808," ",RA," ",M," ",M," ",M," ",0.03," ",29.26," ",29.99," ",17.7," ",2," ",17.8," ",43," ",10," ",36," ",20," "
94846,20100326,41," ",27," ",34," ",-7," ",15," ",27," ",31," ",0," ",0545," ",1809," "," "," ",M," ",M," ",M," ",0.00," ",29.42," ",30.16," ",8.4," ",6," ",9.7," ",28," ",60," ",22," ",20," "
94846,20100327,50," ",31," ",41," "," 0"," ",27," ",35," ",24," ",0," ",0543," ",1810," "," "," ",M," ",M," ",M," ",0.01," ",29.23," ",30.01," ",6.5," ",11," ",9.4," ",26," ",80," ",15," ",70," "
94846,20100328,52," ",37," ",45," "," 3"," ",28," ",37," ",20," ",0," ",0542," ",1811," "," "," ",M," ",M," ",M," ",0.00," ",29.10," ",29.83," ",13.7," ",3," ",14.1," ",33," ",20," ",26," ",20," "
94846,20100329,46," ",30," ",38," ",-4," ",29," ",34," ",27," ",0," ",0540," ",1812," "," "," ",M," ",M," ",M," ",0.00," ",29.27," ",30," ",4.7," ",5," ",6.9," ",24," ",50," ",13," ",10," "
94846,20100330,64," ",29," ",47," "," 5"," ",35," ",42," ",18," ",0," ",0538," ",1814," ",BR," ",M," ",M," ",M," ",0.00," ",29.16," ",29.91," ",10.7," ",18," ",11," ",26," ",180," ",20," ",190," "
94846,20100331,77," ",51," ",64," ",21," ",44," ",53," ",1," ",0," ",0537," ",1815," "," "," ",M," ",M," ",M," ",0.00," ",29.02," ",29.75," ",14.5," ",19," ",14.8," ",35," ",210," ",28," ",190," "
23174,20100401,59," ",49," ",54," ",-5," ",40," ",48," ",11," ",0," ",0541," ",1813," ",RA," ",M," ",M," ",M," ","  T"," ",29.64," ",29.98," ",10.2," ",27," ",11," ",28," ",270," ",22," ",260," "
23174,20100402,63," ",49," ",56," ",-3," ",44," ",50," ",9," ",0," ",0540," ",1814," "," "," ",M," ",M," ",M," ",0.00," ",29.70," ",30.06," ",4.2," ",26," ",7.7," ",22," ",260," ",18," ",260," "
23174,20100403,64," ",51," ",58," ",-1," ",46," ",51," ",7," ",0," ",0539," ",1815," "," "," ",M," ",M," ",M," ",0.00," ",29.60," ",29.96," ",3.6," ",27," ",9.2," ",25," ",270," ",23," ",280," "
23174,20100404,61," ",52," ",57," ",-3," ",44," ",50," ",8," ",0," ",0537," ",1816," ","RA BR HZ"," ",M," ",M," ",M," ",0.01," ",29.61," ",29.97," ",5.4," ",22," ",7.5," ",23," ",200," ",16," ",250," "
23174,20100405,62," ",52," ",57," ",-3," ",46," ",52," ",8," ",0," ",0536," ",1816," ","RA BR"," ",M," ",M," ",M," ",0.23," ",29.65," ",30.01," ",10.8," ",26," ",15," ",36," ",280," ",29," ",280," "
23174,20100406,66," ",49," ",58," ",-2," ",41," ",50," ",7," ",0," ",0535," ",1817," "," "," ",M," ",M," ",M," ",0.00," ",29.76," ",30.11," ",3.6," ",25," ",6.1," ",22," ",10," ",17," ",260," "
23174,20100407,77," ",52," ",65," "," 5"," ",36," ",51," ",0," ",0," ",0533," ",1818," "," "," ",M," ",M," ",M," ",0.00," ",29.70," ",30.05," ",4.9," ",27," ",6.2," ",23," ",280," ",18," ",270," "
23174,20100408,79," ",56," ",68," "," 8"," ",38," ",52," ",0," ",3," ",0532," ",1819," "," "," ",M," ",M," ",M," ",0.00," ",29.55," ",29.9," ",4.4," ",26," ",5.9," ",22," ",270," ",17," ",270," "
23174,20100409,71," ",55," ",63," "," 3"," ",50," ",55," ",2," ",0," ",0531," ",1819," ","BR HZ"," ",M," ",M," ",M," ",0.00," ",29.53," ",29.88," ",3.8," ",22," ",6.9," ",21," ",280," ",16," ",250," "
23174,20100410,62," ",56," ",59," ",-1," ",43," ",50," ",6," ",0," ",0529," ",1820," "," "," ",M," ",M," ",M," ",0.00," ",29.65," ",30," ",5.8," ",24," ",7.1," ",20," ",280," ",15," ",260," "
23174,20100411,63," ",53," ",58," ",-2," ",44," ",52," ",7," ",0," ",0528," ",1821," ","RA BR"," ",M," ",M," ",M," ",0.56," ",29.65," ",30.01," ",8.7," ",16," ",9.9," ",29," ",150," ",22," ",160," "
23174,20100412,61," ",52," ",57," ",-3," ",46," ",51," ",8," ",0," ",0527," ",1822," ","RA BR"," ",M," ",M," ",M," ",0.21," ",29.60," ",29.95," ",10.3," ",27," ",11.8," ",29," ",280," ",22," ",280," "
23174,20100413,62," ",48," ",55," ",-5," ",44," ",50," ",10," ",0," ",0526," ",1823," "," "," ",M," ",M," ",M," ",0.00," ",29.62," ",29.98," ",3.9," ",25," ",7," ",22," ",250," ",16," ",280," "
23174,20100414,64," ",50," ",57," ",-3," ",48," ",53," ",8," ",0," ",0524," ",1823," "," "," ",M," ",M," ",M," ",0.00," ",29.64," ",29.99," ",5.3," ",25," ",7.7," ",24," ",280," ",21," ",280," "
23174,20100415,65," ",53," ",59," ",-2," ",50," ",54," ",6," ",0," ",0523," ",1824," "," "," ",M," ",M," ",M," ",0.00," ",29.66," ",30.01," ",5.8," ",26," ",6.6," ",21," ",260," ",17," ",270," "
23174,20100416,64," ",53," ",59," ",-2," ",50," ",54," ",6," ",0," ",0522," ",1825," "," "," ",M," ",M," ",M," ",0.00," ",29.67," ",30.02," ",6.3," ",25," ",7.2," ",23," ",260," ",18," ",260," "
23174,20100417,69," ",53," ",61," "," 0"," ",51," ",55," ",4," ",0," ",0521," ",1826," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",29.93," ",3.7," ",26," ",5.7," ",20," ",260," ",16," ",270," "
23174,20100418,67," ",53," ",60," ",-1," ",52," ",56," ",5," ",0," ",0519," ",1826," ","FG+ BR HZ"," ",M," ",M," ",M," ",0.00," ",29.56," ",29.91," ",4.1," ",25," ",6.7," ",25," ",270," ",20," ",250," "
23174,20100419,66," ",57," ",62," "," 0"," ",52," ",56," ",3," ",0," ",0518," ",1827," ",HZ," ",M," ",M," ",M," ",0.00," ",29.60," ",29.95," ",8.8," ",26," ",9.6," ",23," ",280," ",20," ",270," "
23174,20100420,65," ",54," ",60," ",-2," ",49," ",53," ",5," ",0," ",0517," ",1828," ","RA BR"," ",M," ",M," ",M," ",0.14," ",29.57," ",29.92," ",11.6," ",27," ",13.2," ",41," ",290," ",32," ",290," "
23174,20100421,61," ",50," ",56," ",-6," ",40," ",48," ",9," ",0," ",0516," ",1829," "," "," ",M," ",M," ",M," ",0.06," ",29.44," ",29.8," ",20.5," ",28," ",21.1," ",45," ",270," ",38," ",270," "
23174,20100422,59," ",47," ",53," ",-9," ",40," ",47," ",12," ",0," ",0515," ",1829," "," "," ",M," ",M," ",M," ",0.00," ",29.44," ",29.79," ",2.7," ",28," ",5.3," ",23," ",270," ",20," ",270," "
23174,20100423,63," ",46," ",55," ",-7," ",0," ",0," ",10," ",0," ",0514," ",1830," "," "," ",M," ",M," ",M," ",0.00," ",29.66," ",0," ",0," ",0," ",7.6," ",22," ",240," ",18," ",240," "
23174,20100424,64," ",54," ",59," ",-3," ",49," ",53," ",6," ",0," ",0512," ",1831," ",BCFG," ",M," ",M," ",M," ",0.00," ",29.73," ",30.08," ",6.2," ",26," ",8," ",22," ",260," ",18," ",260," "
23174,20100425,63," ",53," ",58," ",-4," ",51," ",54," ",7," ",0," ",0511," ",1832," ","BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.66," ",30.02," ",6.4," ",27," ",7.1," ",24," ",280," ",17," ",280," "
23174,20100426,61," ",53," ",57," ",-5," ",51," ",54," ",8," ",0," ",0510," ",1833," ","FG+ FG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.58," ",29.93," ",5.8," ",27," ",7.4," ",23," ",270," ",17," ",270," "
23174,20100427,61," ",56," ",59," ",-3," ",52," ",55," ",6," ",0," ",0509," ",1833," ","DZ BR HZ"," ",M," ",M," ",M," ",0.02," ",29.62," ",29.97," ",4.8," ",25," ",6.1," ",21," ",260," ",17," ",260," "
23174,20100428,64," ",55," ",60," ",-2," ",48," ",53," ",5," ",0," ",0508," ",1834," ","RA BR"," ",M," ",M," ",M," ",0.02," ",29.59," ",29.94," ",15," ",27," ",15.6," ",40," ",260," ",35," ",260," "
23174,20100429,65," ",53," ",59," ",-3," ",35," ",48," ",6," ",0," ",0507," ",1835," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",29.92," ",13.7," ",29," ",15.3," ",41," ",280," ",35," ",270," "
23174,20100430,68," ",56," ",62," "," 0"," ",36," ",50," ",3," ",0," ",0506," ",1836," "," "," ",M," ",M," ",M," ",0.00," ",29.54," ",29.89," ",11," ",28," ",13.5," ",44," ",270," ",36," ",270," "
94846,20100401,83," ",54," ",69," ",26," ",50," ",59," ",0," ",4," ",0535," ",1816," "," "," ",M," ",M," ",M," ",0.00," ",29.00," ",29.72," ",15.7," ",20," ",15.3," ",39," ",190," ",30," ",190," "
94846,20100402,81," ",59," ",70," ",27," ",47," ",57," ",0," ",5," ",0533," ",1817," "," "," ",M," ",M," ",M," ",0.00," ",29.01," ",29.72," ",16.4," ",20," ",17.6," ",48," ",190," ",36," ",190," "
94846,20100403,59," ",49," ",54," ",11," ",42," ",48," ",11," ",0," ",0532," ",1818," ","RA BR"," ",M," ",M," ",M," ",0.18," ",29.12," ",29.81," ",10.5," ",24," ",11.9," ",31," ",270," ",24," ",270," "
94846,20100404,76," ",39," ",58," ",15," ",45," ",51," ",7," ",0," ",0530," ",1819," ","TSRA RA BR"," ",M," ",M," ",M," ",0.80," ",29.18," ",29.91," ",12.3," ",18," ",13.7," ",45," ",200," ",35," ",200," "
94846,20100405,72," ",50," ",61," ",17," ",44," ",51," ",4," ",0," ",0528," ",1820," ","TSRA RA BR SQ"," ",M," ",M," ",M," ",0.82," ",29.21," ",29.93," ",0.8," ",20," ",8.5," ",68," ",320," ",47," ",310," "
94846,20100406,76," ",47," ",62," ",18," ",50," ",53," ",3," ",0," ",0526," ",1821," ","TSRA RA BR"," ",M," ",M," ",M," ",0.37," ",28.83," ",0," ",2.9," ",4," ",8.7," ",31," ",230," ",25," ",220," "
94846,20100407,49," ",37," ",43," ",-2," ",43," ",44," ",22," ",0," ",0525," ",1822," ","RA BR"," ",M," ",M," ",M," ",0.13," ",28.91," ",29.63," ",9," ",3," ",11.4," ",28," ",20," ",24," ",20," "
94846,20100408,40," ",34," ",37," ",-8," ",32," ",36," ",28," ",0," ",0523," ",1824," ",RA," ",M," ",M," ",M," ","  T"," ",29.09," ",29.8," ",11," ",31," ",11.6," ",29," ",350," ",22," ",310," "
94846,20100409,56," ",30," ",43," ",-2," ",28," ",37," ",22," ",0," ",0522," ",1825," "," "," ",M," ",M," ",M," ",0.00," ",29.34," ",30.05," ",4.4," ",28," ",7.7," ",24," ",310," ",20," ",320," "
94846,20100410,74," ",38," ",56," ",10," ",37," ",47," ",9," ",0," ",0520," ",1826," "," "," ",M," ",M," ",M," ",0.00," ",29.42," ",30.13," ",6.8," ",22," ",11.5," ",35," ",210," ",26," ",220," "
94846,20100411,63," ",44," ",54," "," 8"," ",34," ",45," ",11," ",0," ",0518," ",1827," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",30.3," ",7.6," ",6," ",8.1," ",36," ",70," ",16," ",60," "
94846,20100412,70," ",44," ",57," ",11," ",34," ",47," ",8," ",0," ",0517," ",1828," ",RA," ",M," ",M," ",M," ",0.01," ",29.55," ",30.29," ",9.9," ",11," ",11.3," ",28," ",50," ",20," ",100," "
94846,20100413,63," ",48," ",56," "," 9"," ",38," ",47," ",9," ",0," ",0515," ",1829," "," "," ",M," ",M," ",M," ",0.00," ",29.57," ",30.3," ",11.6," ",9," ",12.1," ",28," ",70," ",18," ",120," "
94846,20100414,80," ",46," ",63," ",16," ",45," ",54," ",2," ",0," ",0513," ",1830," "," "," ",M," ",M," ",M," ",0.00," ",29.55," ",30.3," ",6.6," ",15," ",8.4," ",22," ",160," ",17," ",110," "
94846,20100415,82," ",61," ",72," ",25," ",44," ",57," ",0," ",7," ",0512," ",1831," "," "," ",M," ",M," ",M," ",0.00," ",29.39," ",30.13," ",12.4," ",24," ",12.7," ",33," ",250," ",24," ",240," "
